ID Movimiento;ID Orden;Fecha Orden;Prioridad;SKU;Margen base;Cantidad Pedida;Precio por Unidad;Descuento;ID Cliente
8222;58784;18/01/2009;Medio;261;0,59;17;15,51;0,02;172
3387;24132;06/07/2009;Bajo;261;0,59;3;15,51;0,02;144
6180;43813;21/07/2009;No Especificado;261;0,59;23;15,51;0,04;104
7357;52416;31/01/2009;No Especificado;147;0,77;40;218,75;0,04;55
2297;16547;18/02/2009;No Especificado;147;0,77;8;218,75;0,04;42
7291;52002;04/06/2009;Alto;147;0,77;11;218,75;0,06;249
6133;43399;30/07/2009;Alto;147;0,77;2;218,75;0,1;15
8275;59170;17/02/2009;Alto;148;0,73;22;41,47;0,03;140
7157;51047;10/04/2009;Medio;148;0,73;38;41,47;0,03;250
11;66;19/01/2009;Bajo;817;0,56;41;2,88;0,09;251
2523;18336;24/04/2009;No Especificado;817;0,56;1;2,88;0;154
3747;26758;23/05/2009;No Especificado;817;0,56;37;2,88;0;252
2634;19073;24/06/2009;No Especificado;149;0,58;40;2,78;0,03;253
7642;54753;18/04/2009;Medio;150;0,55;36;155,99;0,06;254
2875;20711;19/01/2009;Critical;742;0,39;18;119,99;0;91
1638;11843;17/07/2009;Medio;742;0,39;42;119,99;0,03;187
6871;48961;21/07/2009;No Especificado;151;0,39;24;22,84;0,09;86
2074;14823;12/02/2009;Bajo;153;0,52;20;6,7;0,08;68
5392;38340;20/01/2009;Critical;480;0,57;36;60,22;0,02;255
4858;34567;26/04/2009;Bajo;156;0,59;18;180,98;0,03;151
2483;18080;22/06/2009;Alto;156;0,59;7;180,98;0,1;205
4370;31138;21/01/2009;Alto;468;0,65;37;31,76;0,05;256
7916;56582;12/06/2009;Bajo;468;0,65;47;31,76;0,07;257
667;4674;18/04/2009;Critical;157;0,78;23;130,98;0,02;133
7632;54595;28/04/2009;Medio;157;0,78;41;130,98;0,09;258
3171;22818;22/05/2009;Critical;157;0,78;50;130,98;0,1;259
1694;12228;25/06/2009;No Especificado;157;0,78;1;130,98;0,04;260
7895;56483;19/02/2009;Alto;158;0,4;37;4,28;0,05;261
3393;24193;14/03/2009;No Especificado;158;0,4;24;4,28;0,02;123
3168;22755;30/03/2009;Medio;160;0,8;5;55,99;0,06;156
662;4647;13/05/2009;Medio;160;0,8;33;55,99;0,01;104
4601;32800;21/01/2009;No Especificado;474;0,37;19;19,98;0,09;27
4602;32800;21/01/2009;No Especificado;474;0,37;40;19,98;0,07;27
3329;23808;07/02/2009;Bajo;474;0,37;30;19,98;0,04;105
2085;14913;14/02/2009;Alto;474;0,37;47;19,98;0,01;262
7451;53152;05/03/2009;Medio;474;0,37;9;19,98;0,02;49
6480;46119;15/02/2009;Critical;161;0,38;23;3,8;0,03;215
6995;49984;11/05/2009;Bajo;161;0,38;14;3,8;0,02;263
5802;41153;02/03/2009;Medio;162;0,75;29;30,73;0,1;170
6080;43079;21/07/2009;Medio;162;0,75;40;30,73;0,04;218
5351;38021;21/01/2009;Medio;608;0,37;46;30,44;0,02;168
1988;14182;22/06/2009;Bajo;163;0,57;23;125,99;0,05;264
5349;38021;21/01/2009;Medio;372;0,59;16;279,81;0,04;168
5058;36068;05/02/2009;Critical;372;0,59;23;279,81;0,06;112
5350;38021;21/01/2009;Medio;1013;0,36;36;4,91;0,02;168
7281;51943;24/04/2009;Alto;1013;0,36;28;4,91;0,03;54
3199;22919;17/07/2009;Critical;1013;0,36;21;4,91;0,07;265
5584;39589;02/08/2009;Critical;1013;0,36;20;4,91;0,06;148
2624;19010;07/06/2009;Bajo;165;0,35;18;1270,99;0;266
3517;25060;20/07/2009;No Especificado;165;0,35;6;1270,99;0,03;267
7120;50816;27/03/2009;Alto;166;0,58;25;11,97;0,07;112
5316;37825;22/07/2009;Bajo;166;0,58;44;11,97;0,06;4
2637;19078;27/07/2009;Critical;166;0,58;21;11,97;0,03;268
7378;52608;21/01/2009;Bajo;1101;0,52;36;3,98;0,05;191
7490;53476;11/06/2009;No Especificado;1101;0,52;24;3,98;0,08;127
4065;28933;09/07/2009;Critical;1101;0,52;38;3,98;0,03;269
1058;7815;22/01/2009;Critical;281;0,75;6;32,98;0,09;51
5612;39750;27/03/2009;Alto;169;0,4;7;17,98;0,01;56
4176;29637;25/05/2009;Alto;169;0,4;34;17,98;0,09;157
3955;28225;22/01/2009;Critical;807;0,83;13;80,98;0,01;270
6775;48230;25/02/2009;No Especificado;807;0,83;31;80,98;0;166
3956;28225;22/01/2009;Critical;699;0,47;9;20,28;0;271
6264;44325;10/02/2009;Medio;699;0,47;44;20,28;0;97
3437;24544;26/01/2009;Alto;171;0,6;15;25,98;0,03;255
8131;58116;28/03/2009;Critical;171;0,6;6;25,98;0,01;32
2500;18179;01/08/2009;No Especificado;172;0,38;50;10,31;0;189
7536;53891;22/01/2009;Alto;639;0,48;27;179,99;0,07;120
462;3138;08/02/2009;No Especificado;639;0,48;4;179,99;0,07;272
7538;53891;22/01/2009;Alto;764;0,58;25;115,99;0,03;120
1179;8614;04/06/2009;Bajo;764;0,58;13;115,99;0,06;273
6699;47713;03/07/2009;Alto;764;0,58;34;115,99;0;274
7920;56612;22/07/2009;Alto;764;0,58;38;115,99;0;275
4105;29219;10/04/2009;No Especificado;175;0,47;29;7,08;0,04;276
7724;55360;22/01/2009;Medio;352;0,38;49;2,89;0,07;277
2829;20422;26/01/2009;Alto;352;0,38;5;2,89;0,01;278
7725;55360;22/01/2009;Medio;915;0,68;39;217,85;0;277
1923;13765;05/04/2009;No Especificado;177;0,41;45;36,55;0,1;279
1481;10661;23/01/2009;No Especificado;279;0,58;18;6,84;0;74
5550;39301;22/03/2009;Medio;279;0,58;4;6,84;0,08;280
6869;48931;17/06/2009;Bajo;179;0,55;42;51,75;0,03;230
3485;24802;23/01/2009;Medio;637;0,77;18;73,98;0,01;281
1381;10048;15/05/2009;No Especificado;637;0,77;46;73,98;0,08;248
2858;20614;18/05/2009;No Especificado;637;0,77;47;73,98;0;282
320;2211;29/06/2009;Alto;637;0,77;22;73,98;0,05;199
3808;27111;11/03/2009;Alto;181;0,81;44;20,99;0,08;283
3110;22342;29/05/2009;Bajo;181;0,81;13;20,99;0;284
8361;59776;09/03/2009;Bajo;182;0,36;35;7,64;0,01;285
1917;13735;21/05/2009;Medio;182;0,36;36;7,64;0,02;219
4639;33025;24/01/2009;Bajo;317;0,58;5;67,84;0,08;261
3490;24869;10/06/2009;No Especificado;183;0,36;14;8,85;0,05;286
4125;29319;24/01/2009;Bajo;475;0,3;30;238,4;0,1;287
4126;29319;24/01/2009;Bajo;476;0,46;21;199,99;0,03;287
6756;48135;19/04/2009;Alto;476;0,46;20;199,99;0,09;4
8148;58277;24/01/2009;Medio;916;0,5;23;11,7;0,01;288
2764;19975;10/04/2009;No Especificado;916;0,5;33;11,7;0,08;122
4503;32038;17/06/2009;Bajo;916;0,5;26;11,7;0;224
970;7043;25/01/2009;Critical;334;0,53;4;1,74;0,06;154
7859;56197;11/05/2009;Alto;334;0,53;11;1,74;0,09;289
6319;44708;27/07/2009;No Especificado;334;0,53;15;1,74;0,02;290
3406;24294;02/08/2009;No Especificado;187;0,36;24;200,97;0,03;291
1797;12869;25/01/2009;No Especificado;1258;0,57;15;125,99;0,1;235
2830;20422;26/01/2009;Alto;555;0,49;30;14,34;0,03;278
2371;17186;26/01/2009;Medio;436;0,74;49;90,98;0,08;292
1897;13604;02/02/2009;No Especificado;436;0,74;42;90,98;0,07;28
899;6464;28/05/2009;Medio;436;0,74;42;90,98;0;293
2372;17186;26/01/2009;Medio;693;0,4;11;5,98;0,07;292
1333;9733;17/03/2009;No Especificado;693;0,4;39;5,98;0,1;294
7898;56486;28/05/2009;Critical;693;0,4;11;5,98;0,03;295
7823;55937;26/01/2009;Medio;840;0,67;10;39,98;0,09;296
1767;12642;27/04/2009;Critical;840;0,67;14;39,98;0,01;118
7824;55937;26/01/2009;Medio;568;0,74;24;376,13;0,06;296
3436;24544;26/01/2009;Alto;223;0,38;31;150,98;0,08;255
1990;14211;12/02/2009;No Especificado;223;0,38;22;150,98;0,04;297
7182;51266;25/03/2009;No Especificado;223;0,38;11;150,98;0,04;93
6789;48357;28/03/2009;No Especificado;223;0,38;16;150,98;0,04;298
3438;24544;26/01/2009;Alto;361;0,81;39;32,48;0,1;255
2369;17155;28/01/2009;Medio;361;0,81;31;32,48;0,03;299
1185;8646;09/04/2009;Alto;197;0,3;29;349,45;0,09;101
728;5222;26/05/2009;No Especificado;197;0,3;40;349,45;0,01;300
2795;20135;30/06/2009;Critical;197;0,3;28;349,45;0,08;301
1615;11686;27/01/2009;No Especificado;1057;0,59;38;205,99;0,08;288
4231;30053;01/02/2009;Critical;198;0,37;41;80,97;0,06;302
1192;8709;08/03/2009;Alto;198;0,37;11;80,97;0,1;303
1749;12516;24/05/2009;Bajo;198;0,37;31;80,97;0,1;143
2182;15718;27/01/2009;Critical;910;0,58;36;2,94;0,09;304
5655;40006;15/06/2009;No Especificado;910;0,58;48;2,94;0,04;56
2183;15718;27/01/2009;Critical;678;0,58;41;43,98;0,03;304
2184;15718;27/01/2009;Critical;1153;0,38;50;1,14;0,06;304
5421;38529;02/02/2009;Bajo;1153;0,38;38;1,14;0,02;145
1127;8257;22/03/2009;Bajo;202;0,57;5;1500,97;0,05;11
2631;19047;28/01/2009;Alto;384;0,37;1;55,48;0,06;217
3291;23524;28/04/2009;Alto;384;0,37;46;55,48;0,06;132
7067;50432;07/06/2009;Bajo;384;0,37;45;55,48;0,08;305
1237;8999;12/06/2009;Alto;384;0,37;28;55,48;0;89
7831;56002;04/07/2009;Bajo;203;0,35;21;23,99;0,04;34
6899;49216;19/03/2009;Alto;204;0,39;11;24,92;0,1;90
5819;41282;04/07/2009;Medio;204;0,39;39;24,92;0,08;298
6562;46656;16/07/2009;Alto;204;0,39;27;24,92;0,1;306
4094;29187;31/07/2009;Bajo;204;0,39;5;24,92;0,03;164
2368;17155;28/01/2009;Medio;819;0,39;36;6,88;0;299
4248;30215;26/02/2009;Medio;819;0,39;20;6,88;0,1;307
1210;8868;28/01/2009;Bajo;463;0,36;34;5,18;0,03;187
6523;46407;26/03/2009;No Especificado;463;0,36;7;5,18;0,1;308
6890;49123;25/02/2009;Alto;208;0,52;3;8,33;0,06;309
2516;18279;26/02/2009;Medio;208;0,52;22;8,33;0,07;210
7599;54369;02/03/2009;No Especificado;208;0,52;47;8,33;0;310
4832;34374;30/06/2009;Bajo;208;0,52;42;8,33;0,04;311
2844;20484;29/01/2009;Critical;946;0,56;14;95,99;0,09;312
4329;30852;14/05/2009;Critical;946;0,56;35;95,99;0,01;229
1252;9092;24/07/2009;No Especificado;946;0,56;8;95,99;0,1;313
3902;27840;03/07/2009;Alto;209;0,65;8;150,98;0,09;160
2841;20480;29/01/2009;Medio;895;0,56;4;240,98;0,02;314
5673;40128;09/02/2009;Bajo;895;0,56;43;240,98;0,01;315
2840;20480;29/01/2009;Medio;464;0,35;38;420,98;0,02;314
3710;26470;21/03/2009;Alto;464;0,35;41;420,98;0,03;87
2434;17669;29/04/2009;Alto;211;0,6;32;34,76;0,04;77
7092;50625;23/04/2009;Medio;212;0,39;10;2,88;0,08;140
5031;35847;30/01/2009;Critical;291;0,64;23;15,98;0,08;316
8391;59942;08/02/2009;Medio;291;0,64;47;15,98;0,07;317
941;6823;21/07/2009;No Especificado;291;0,64;31;15,98;0;318
46;263;16/05/2009;Alto;214;0,37;25;5,4;0,09;319
2400;17408;27/05/2009;No Especificado;214;0,37;26;5,4;0,05;320
2576;18595;31/01/2009;Critical;373;0,52;6;78,65;0,1;321
4488;31941;18/03/2009;Medio;373;0,52;32;78,65;0,01;322
7531;53798;19/04/2009;Bajo;373;0,52;29;78,65;0;280
2577;18595;31/01/2009;Critical;1022;0,59;16;8,34;0,03;321
7677;55040;12/04/2009;Alto;1022;0,59;24;8,34;0,1;323
7631;54595;28/04/2009;Medio;1022;0,59;30;8,34;0,02;258
2408;17446;09/06/2009;Critical;1022;0,59;15;8,34;0;324
3760;26854;21/06/2009;No Especificado;218;0,5;1;25,38;0,02;325
5670;40101;31/01/2009;Bajo;1161;0,45;46;49,99;0,1;234
6605;47009;04/06/2009;Critical;1161;0,45;32;49,99;0,09;197
2138;15270;31/01/2009;No Especificado;651;0,38;36;6,98;0;326
5317;37825;22/07/2009;Bajo;651;0,38;41;6,98;0,06;4
3806;27111;11/03/2009;Alto;220;0,52;11;99,99;0,06;283
3960;28258;13/03/2009;Critical;220;0,52;25;99,99;0,03;327
4259;30341;31/01/2009;Bajo;584;0,62;42;160,98;0,09;40
5853;41543;06/02/2009;Bajo;584;0,62;45;160,98;0,03;25
1840;13252;22/03/2009;No Especificado;584;0,62;44;160,98;0,03;328
629;4389;04/05/2009;Medio;584;0,62;49;160,98;0,03;329
2593;18753;31/07/2009;Medio;584;0,62;33;160,98;0,01;330
3807;27111;11/03/2009;Alto;221;0,71;18;193,17;0;283
5314;37794;24/03/2009;Bajo;221;0,71;32;193,17;0,03;211
7492;53476;11/06/2009;No Especificado;221;0,71;42;193,17;0,01;127
4260;30341;31/01/2009;Bajo;339;0,39;41;6,3;0,09;40
5185;36838;08/04/2009;Bajo;339;0,39;3;6,3;0,06;302
2688;19457;12/07/2009;Alto;339;0,39;34;6,3;0,05;331
4261;30341;31/01/2009;Bajo;663;0,36;30;4,98;0;40
3570;25472;21/05/2009;Alto;663;0,36;40;4,98;0,03;332
636;4454;01/02/2009;Bajo;412;0,37;17;3,08;0,01;28
4594;32676;01/02/2009;Critical;258;0,55;37;45,19;0,06;333
6674;47494;01/07/2009;Alto;258;0,55;42;45,19;0,04;302
5722;40547;09/07/2009;Critical;225;0,57;45;179,99;0,06;334
7786;55713;02/02/2009;Alto;304;0,74;49;122,99;0,09;5
7532;53798;19/04/2009;Bajo;304;0,74;41;122,99;0,08;280
4733;33699;26/07/2009;Bajo;304;0,74;13;122,99;0,05;12
3459;24644;28/07/2009;Critical;304;0,74;46;122,99;0;335
829;5984;17/06/2009;Bajo;227;0,59;37;10,89;0,06;43
2324;16768;25/07/2009;Alto;227;0,59;9;10,89;0,03;229
2017;14400;04/02/2009;Medio;228;0,37;35;6,48;0,03;336
757;5441;20/07/2009;No Especificado;228;0,37;34;6,48;0,02;337
2693;19493;02/02/2009;Critical;613;0,68;31;154,13;0,1;338
4015;28647;14/03/2009;Critical;613;0,68;38;154,13;0,09;158
6261;44320;29/04/2009;Medio;613;0,68;49;154,13;0,1;339
1323;9665;23/04/2009;Bajo;230;0,77;19;140,98;0,05;31
1896;13604;02/02/2009;No Especificado;435;0,45;38;83,1;0,04;28
6536;46499;07/06/2009;Critical;232;0,81;10;1,26;0,1;340
2928;21222;03/02/2009;No Especificado;733;0,51;36;5,08;0,1;341
5070;36131;17/05/2009;Alto;233;0,36;26;4,98;0,09;186
6675;47494;01/07/2009;Alto;233;0,36;9;4,98;0,03;302
8099;57794;26/07/2009;Bajo;233;0,36;16;4,98;0,02;219
2929;21222;03/02/2009;No Especificado;648;0,85;26;35,99;0,02;341
1322;9665;23/04/2009;Bajo;235;0,46;50;46,89;0,02;31
6719;47872;12/06/2009;Critical;235;0,46;38;46,89;0,09;7
2428;17636;04/02/2009;Bajo;364;0,58;2;2,94;0,03;342
5261;37441;24/02/2009;Critical;364;0,58;1;2,94;0,09;151
1147;8353;15/05/2009;Medio;364;0,58;16;2,94;0,08;337
516;3553;17/05/2009;Medio;364;0,58;7;2,94;0,06;239
2980;21538;27/07/2009;Medio;364;0,58;31;2,94;0,08;343
1851;13313;16/07/2009;No Especificado;236;0,6;45;12,98;0,02;134
6270;44387;04/02/2009;Bajo;415;0,5;50;29,89;0,07;28
5781;40998;02/05/2009;Medio;415;0,5;43;29,89;0,05;190
3690;26372;12/07/2009;Bajo;415;0,5;1;29,89;0,01;344
2880;20773;05/03/2009;No Especificado;237;0,38;44;10,91;0,08;60
6271;44387;04/02/2009;Bajo;516;0,4;20;8,34;0,03;28
4969;35361;06/04/2009;Medio;516;0,4;37;8,34;0;94
4401;31364;01/05/2009;No Especificado;238;0,57;2;415,88;0,07;345
5011;35776;04/02/2009;Medio;951;0,35;9;12,97;0,05;294
5583;39589;02/08/2009;Critical;951;0,35;42;12,97;0;148
5606;39744;06/07/2009;Medio;239;0,55;9;65,99;0;346
5012;35776;04/02/2009;Medio;626;0,54;36;5,81;0,06;294
2016;14400;04/02/2009;Medio;391;0,37;32;2,16;0,05;336
4682;33317;11/05/2009;Alto;391;0,37;18;2,16;0,03;102
4095;29187;31/07/2009;Bajo;391;0,37;8;2,16;0,09;164
3382;24132;06/07/2009;Bajo;241;0,35;4;6,75;0,03;144
4118;29287;02/07/2009;Alto;242;0,39;50;5,74;0,1;347
2018;14400;04/02/2009;Medio;848;0,71;43;146,05;0,08;336
6900;49216;19/03/2009;Alto;243;0,56;9;270,97;0,06;90
4119;29287;02/07/2009;Alto;243;0,56;49;270,97;0,09;347
2663;19232;12/07/2009;Bajo;244;0,59;28;260,98;0,09;174
1539;11077;20/03/2009;Bajo;246;0,72;30;160,98;0,06;348
3529;25120;04/02/2009;Medio;386;0,36;46;4,91;0;93
8057;57509;21/02/2009;Bajo;386;0,36;39;4,91;0,1;349
990;7136;22/03/2009;Alto;386;0,36;9;4,91;0;141
1950;13959;04/04/2009;Medio;386;0,36;47;4,91;0,01;16
5983;42403;20/06/2009;No Especificado;247;0,37;38;3,08;0,04;32
7808;55847;20/07/2009;No Especificado;247;0,37;45;3,08;0,04;289
2499;18179;01/08/2009;No Especificado;247;0,37;24;3,08;0,04;189
3530;25120;04/02/2009;Medio;520;0,37;22;7,28;0,01;93
7683;55046;13/04/2009;Critical;520;0,37;2;7,28;0,08;238
3531;25120;04/02/2009;Medio;263;0,37;10;6,68;0,1;93
642;4516;28/03/2009;Medio;263;0,37;42;6,68;0,05;350
2049;14627;04/02/2009;Medio;642;0,38;47;14,48;0,07;248
1423;10310;05/02/2009;Bajo;575;0,55;48;2,88;0,07;6
3772;26945;05/02/2009;Critical;1137;0,37;29;7,28;0;309
4949;35200;05/02/2009;Medio;995;0,57;15;9,98;0,08;351
3629;25927;22/04/2009;Medio;255;0,7;14;29,74;0,02;352
70;417;05/02/2009;Medio;787;0,38;39;500,98;0,07;353
71;417;05/02/2009;Medio;912;0,55;3;178,47;0,1;353
4840;34432;07/04/2009;No Especificado;912;0,55;3;178,47;0,02;306
428;2853;04/05/2009;Alto;912;0,55;25;178,47;0,05;354
5854;41543;06/02/2009;Bajo;443;0,59;24;65,99;0,03;25
5519;39136;24/06/2009;Alto;443;0,59;49;65,99;0,02;269
7121;50816;27/03/2009;Alto;259;0,38;26;28,53;0,03;112
1838;13218;16/05/2009;Alto;259;0,38;18;28,53;0,03;329
3739;26724;06/02/2009;Critical;1055;0,36;2;999,99;0,09;355
3462;24647;04/06/2009;No Especificado;1055;0,36;3;999,99;0;356
3563;25440;06/02/2009;Alto;387;0,61;30;259,71;0,02;357
8058;57509;21/02/2009;Bajo;387;0,61;11;259,71;0,09;349
6328;44834;20/04/2009;Medio;387;0,61;43;259,71;0,06;188
1072;7905;03/06/2009;Bajo;387;0,61;46;259,71;0,08;358
4029;28772;06/02/2009;Alto;790;0,6;4;205,99;0,03;32
6212;44002;07/02/2009;Medio;680;0,37;46;6,68;0,05;234
8157;58339;13/06/2009;Alto;266;0,56;9;177,98;0,07;359
4672;33250;25/06/2009;No Especificado;266;0,56;40;177,98;0,04;47
6213;44002;07/02/2009;Medio;1066;0,59;14;17,7;0,03;234
2253;16225;28/05/2009;Critical;1066;0,59;30;17,7;0,03;255
3282;23429;19/03/2009;Critical;268;0,56;19;65,99;0,07;345
6560;46627;11/06/2009;Critical;268;0,56;24;65,99;0,03;360
3941;28069;21/05/2009;Bajo;269;0,36;1;5,18;0,02;361
1312;9606;27/07/2009;No Especificado;269;0,36;37;5,18;0,07;100
2797;20162;08/02/2009;Medio;1166;0,39;38;15,16;0,03;362
4921;35041;15/04/2009;No Especificado;1166;0,39;28;15,16;0,01;119
5779;40997;21/04/2009;Bajo;272;0,57;1;14,97;0,03;30
2498;18179;01/08/2009;No Especificado;273;0,5;50;60,98;0,03;189
5860;41604;10/02/2009;Medio;1021;0,38;22;6,37;0,06;219
2007;14311;01/08/2009;Critical;1021;0,38;30;6,37;0,03;69
4363;31078;10/02/2009;Critical;538;0,39;7;13,99;0,01;64
7057;50338;23/03/2009;No Especificado;538;0,39;36;13,99;0;189
5949;42242;01/04/2009;No Especificado;276;0,4;23;11,5;0,09;363
199;1314;12/05/2009;Medio;278;0,38;4;9,27;0;144
6401;45414;11/02/2009;Critical;350;0,59;17;60,98;0,08;113
6894;49154;06/03/2009;Medio;350;0,59;26;60,98;0,07;364
7811;55874;16/02/2009;Medio;280;0,64;41;4,98;0,01;365
7662;54947;22/02/2009;No Especificado;280;0,64;27;4,98;0,05;366
5628;39846;27/02/2009;Bajo;280;0,64;14;4,98;0,06;182
2602;18790;11/02/2009;Alto;1261;0,55;7;2036,48;0,01;204
4824;34275;01/07/2009;Bajo;1261;0,55;3;2036,48;0,04;184
3518;25060;20/07/2009;No Especificado;1261;0,55;1;2036,48;0,07;267
2097;14983;11/02/2009;Alto;889;0,58;48;205,99;0,05;164
2098;14983;11/02/2009;Alto;1064;0,56;18;205,99;0,08;164
2798;20166;04/03/2009;Bajo;1064;0,56;6;205,99;0,1;309
4191;29766;21/03/2009;Medio;1064;0,56;40;205,99;0,08;122
6946;49607;04/05/2009;Medio;1064;0,56;6;205,99;0,06;367
5966;42310;21/07/2009;Critical;1064;0,56;20;205,99;0,04;368
1484;10663;23/05/2009;Alto;283;0,39;40;2,61;0,07;369
1111;8161;03/06/2009;Alto;283;0,39;45;2,61;0,09;154
2794;20135;30/06/2009;Critical;283;0,39;44;2,61;0,03;301
8266;59104;12/02/2009;Alto;512;0,38;13;14,27;0,08;129
7280;51943;24/04/2009;Alto;512;0,38;13;14,27;0,04;54
8273;59170;17/02/2009;Alto;284;0,38;44;5,34;0,02;140
169;1059;26/02/2009;Critical;284;0,38;22;5,34;0,02;304
3167;22755;30/03/2009;Medio;284;0,38;45;5,34;0,04;156
8267;59104;12/02/2009;Alto;969;0,39;22;2,98;0,04;129
8289;59207;18/05/2009;Critical;969;0,39;3;2,98;0,09;209
7718;55300;20/02/2009;Alto;285;0,6;37;4,06;0,03;98
6535;46499;07/06/2009;Critical;285;0,6;22;4,06;0,07;340
8268;59104;12/02/2009;Alto;1179;0,55;38;115,99;0,05;129
1902;13632;10/03/2009;Medio;286;0,52;6;99,99;0,01;370
5951;42242;01/04/2009;No Especificado;286;0,52;23;99,99;0,07;363
5969;42339;12/02/2009;Critical;601;0,36;31;6,48;0,02;33
4489;31941;18/03/2009;Medio;601;0,36;7;6,48;0,07;322
6257;44294;03/06/2009;Bajo;601;0,36;15;6,48;0,09;371
7998;57155;17/06/2009;Critical;601;0,36;23;6,48;0,05;183
6629;47168;21/06/2009;No Especificado;601;0,36;42;6,48;0,09;372
1233;8997;01/07/2009;Bajo;290;0,55;20;5,84;0,01;57
4530;32199;15/07/2009;Alto;290;0,55;8;5,84;0,03;28
1991;14211;12/02/2009;No Especificado;966;0,62;14;176,19;0,04;297
130;833;12/02/2009;Medio;1048;0,38;1;12,53;0,03;148
5117;36452;05/04/2009;Alto;292;0,38;26;22,38;0,1;373
8104;57856;12/02/2009;Medio;313;0,39;17;7,1;0,06;143
7810;55874;16/02/2009;Medio;313;0,39;28;7,1;0;365
5570;39460;02/05/2009;No Especificado;313;0,39;25;7,1;0,09;374
3383;24132;06/07/2009;Bajo;313;0,39;46;7,1;0,05;144
5764;40902;07/07/2009;Bajo;313;0,39;25;7,1;0,02;75
7806;55846;20/07/2009;No Especificado;313;0,39;30;7,1;0,02;15
8381;59879;09/03/2009;No Especificado;294;0,39;33;35,99;0,04;375
2255;16229;29/03/2009;Alto;294;0,39;19;35,99;0,05;190
3522;25063;29/06/2009;No Especificado;294;0,39;24;35,99;0,04;369
7557;54055;13/02/2009;Critical;944;0,75;44;120,98;0,02;376
2304;16612;13/02/2009;Alto;800;0,4;45;80,97;0,05;96
1515;10949;30/03/2009;Medio;800;0,4;46;80,97;0,1;377
2305;16612;13/02/2009;Alto;686;0,37;6;6,48;0;96
8055;57506;13/02/2009;Medio;1240;0,35;48;7,28;0,1;238
3146;22562;27/03/2009;Medio;299;0,36;31;55,98;0,1;23
663;4647;13/05/2009;Medio;300;0,56;34;13,9;0,06;104
7893;56452;14/02/2009;No Especificado;881;0,61;34;236,97;0;348
6747;48034;14/07/2009;No Especificado;881;0,61;12;236,97;0,04;73
3943;28097;13/05/2009;Medio;301;0,72;43;55,5;0;378
1863;13408;14/02/2009;Bajo;925;0,64;4;60,65;0,04;139
5721;40544;06/04/2009;Bajo;925;0,64;39;60,65;0,06;233
808;5828;05/03/2009;Bajo;303;0,76;21;296,18;0,08;379
281;1952;15/03/2009;Alto;303;0,76;24;296,18;0,04;221
1159;8422;14/04/2009;Medio;303;0,76;18;296,18;0,06;380
6856;48836;14/02/2009;Critical;456;0,66;8;348,21;0,09;204
856;6144;21/06/2009;Critical;456;0,66;4;348,21;0,03;344
2993;21602;01/07/2009;Critical;456;0,66;6;348,21;0,01;381
4598;32741;15/02/2009;Bajo;722;0,6;13;9,71;0,07;49
4683;33317;11/05/2009;Alto;722;0,6;5;9,71;0,03;102
5142;36647;30/06/2009;Alto;722;0,6;18;9,71;0,1;52
6481;46119;15/02/2009;Critical;518;0,35;20;7,98;0,07;215
6119;43330;27/04/2009;No Especificado;307;0,58;40;65,99;0,03;382
6482;46119;15/02/2009;Critical;519;0,79;46;417,4;0,07;215
7129;50850;06/05/2009;Critical;519;0,79;2;417,4;0,02;383
4648;33095;15/02/2009;No Especificado;789;0,49;30;159,99;0,01;384
4649;33095;15/02/2009;No Especificado;622;0,43;34;78,69;0,1;384
6844;48772;12/05/2009;Medio;622;0,43;44;78,69;0,09;129
5689;40224;30/06/2009;Bajo;311;0,46;14;63,94;0,05;98
5719;40518;13/03/2009;Critical;312;0,38;3;4,13;0,05;385
4502;32037;16/02/2009;Bajo;1005;0,54;15;699,99;0,07;219
8049;57476;16/03/2009;Alto;314;0,59;17;21,38;0,04;386
6525;46436;04/04/2009;Bajo;315;0,35;46;35,99;0;30
7812;55874;16/02/2009;Medio;477;0,38;24;5,68;0,06;365
54;323;25/03/2009;Critical;477;0,38;20;5,68;0,07;387
7761;55553;17/07/2009;Medio;477;0,38;32;5,68;0,05;63
3077;22083;17/02/2009;Critical;1216;0,38;2;6,04;0,05;388
1052;7776;14/03/2009;Medio;319;0,58;36;200,98;0,07;165
8274;59170;17/02/2009;Alto;855;0,63;10;62,18;0,04;140
6493;46241;14/03/2009;No Especificado;855;0,63;34;62,18;0,1;191
6241;44225;03/04/2009;Alto;855;0,63;29;62,18;0;370
8056;57507;26/06/2009;Critical;321;0,39;10;15,01;0,03;389
3339;23877;12/07/2009;No Especificado;322;0,41;35;10,01;0;204
8309;59363;02/05/2009;Alto;323;0,37;24;6,68;0,06;390
3856;27491;09/04/2009;No Especificado;324;0,48;36;9,77;0,02;209
2551;18471;19/02/2009;No Especificado;586;0,6;37;5,98;0;144
437;2915;30/03/2009;Bajo;586;0,6;41;5,98;0,07;178
2552;18471;19/02/2009;No Especificado;587;0,55;4;2,08;0,02;144
2553;18471;19/02/2009;No Especificado;588;0,36;29;5,98;0,02;144
6607;47011;19/02/2009;Alto;471;0,59;33;11,29;0,05;391
7790;55746;30/06/2009;No Especificado;471;0,59;29;11,29;0,07;367
6776;48257;22/04/2009;Bajo;331;0,37;45;4,57;0,02;133
885;6368;22/02/2009;No Especificado;333;0,56;40;442,14;0;392
1695;12228;25/06/2009;No Especificado;335;0,59;30;200,99;0,05;260
